,cod_cidades,city,uf,atendido_loggi,distancia_cajamar,populacao,area_em_km2,tem_malha,latitude,longitude,idh_renda,indice_roubo,quantidade_decolagens,latitude_airport,longitude_airport,caminhao,caminhonete,camioneta,motocicleta,preco_gasolina,preco_diesel_s10,area_urbana,pib,distance_airport,viabilidade_terrestre,viabilidade_aerea,custo_indireto,custo_direto,lucro,score
567,3201506,COLATINA,ES,não,992,124504,1423.271,0,-19.5493,-40.6269,0.738,0.9099590428677575,1449395.0,-20.258056640625,-40.2863883972168,2628.0,6356.0,1252.0,14779.0,4.530639655172413,3.6163407738095246,12.6,3001424.0,86.18285313920246,0.0940200709953638,0.11378915315362137,0.4976526521927649,0.1800886765689772,0.26522507279434065,-0.20374116966137512
406,4304804,CARLOS BARBOSA,RS,não,1022,28102,229.906,0,-29.2969,-51.5028,0.835,1.3060317956583296,3673448.0,-29.994400024414066,-51.1713981628418,913.0,1899.0,903.0,2184.0,4.6690000000000005,3.4277,26.711111111111105,1732160.0,83.70983664287668,0.030144252062299846,0.30773318576264974,0.528538240242097,0.18327304213161685,0.3045906893977151,-0.20452292541077105
155,3303500,NOVA IGUACU,RJ,não,405,787296,523.888,0,-22.7556,-43.4603,0.691,1.4650367770622306,5882579.0,-22.809999465900002,-43.2505569458,6707.0,12475.0,10232.0,37073.0,5.071714285714286,3.6597500000000003,95.3,15142049.0,22.364289216730473,0.28179857852121587,0.500375975615956,0.7469655565003398,0.06656609162435692,0.40418394421586107,-0.2047410845285696
287,3109006,BRUMADINHO,MG,não,544,38882,640.15,0,-20.151,-44.2007,0.7609999999999999,0.4663301331158427,4688299.0,-19.62444305419922,-43.97194290161133,1004.0,1629.0,467.0,3723.0,4.988071428571429,3.8430000000000004,26.510810810810803,2958776.0,63.02185568031512,0.02846851106765123,0.39623120961248837,0.6140247237971389,0.10510775798173981,0.28682493889000454,-0.2050387950653562
259,3129806,IBIRITE,MG,não,571,177524,73.027,0,-20.0252,-44.0569,0.6729999999999999,0.4663301331158427,4688299.0,-19.62444305419922,-43.97194290161133,1531.0,3966.0,1703.0,13807.0,4.988071428571429,3.8430000000000004,29.8,1843089.0,45.24860612662495,0.07135268769633295,0.39623120961248837,0.6140247237971389,0.10087726908071842,0.25438195310273276,-0.20573072469557768
286,3130101,IGARAPE,MG,não,538,41159,109.93,0,-20.0707,-44.2994,0.6859999999999999,0.4663301331158427,4688299.0,-19.62444305419922,-43.97194290161133,900.0,1595.0,524.0,3028.0,4.988071428571429,3.8430000000000004,26.510810810810803,5657943.7,60.14175664444535,0.026512557534373798,0.39623120961248837,0.6140247237971389,0.10293055718803883,0.27745969768009865,-0.2064328217251139
402,4308607,GARIBALDI,RS,não,1026,33632,167.697,0,-29.259,-51.5352,0.825,1.3060317956583296,3673448.0,-29.994400024414066,-51.1713981628418,1518.0,2521.0,1083.0,2586.0,4.6690000000000005,3.4277,26.711111111111105,1639854.0,88.80428171622097,0.04266484722802416,0.30773318576264974,0.528538240242097,0.18617340272150082,0.30072267937686864,-0.2068990002330926
558,1100205,PORTO VELHO,RO,não,3013,519563,34082.366,1,-8.760769999999999,-63.8999,0.764,0.0,383814.0,-8.70928955078125,-63.90230178833008,7585.0,27441.0,6157.0,87039.0,4.324,3.7075,41.2,12609918.0,0.0,0.4035593901987881,0.020867322508595815,0.3151605860751457,0.43131334914815617,0.3587022599577236,-0.207264137331991
392,4307906,FARROUPILHA,RS,não,1000,69559,361.788,0,-29.2227,-51.3419,0.7829999999999999,1.3060317956583296,3673448.0,-29.994400024414066,-51.1713981628418,2397.0,3835.0,2359.0,4453.0,4.6690000000000005,3.4277,7.7,2724987.0,87.11944659517954,0.07329347751212123,0.30773318576264974,0.528538240242097,0.18166633826324566,0.273628925733946,-0.20728045500724582
153,3304904,SAO GONCALO,RJ,não,461,1049793,249.142,0,-22.8268,-43.0634,0.711,1.4650367770622306,5882579.0,-22.809999465900002,-43.2505569458,5358.0,13529.0,10423.0,47442.0,5.071714285714286,3.6597500000000003,93.3,15495269.0,19.303246285796135,0.28711985909331317,0.500375975615956,0.7469655565003398,0.07322011116516511,0.41085787948752506,-0.20826103463848078
408,4313375,NOVA SANTA RITA,RS,não,1145,26472,217.868,0,-29.8525,-51.2837,0.716,1.3060317956583296,3673448.0,-29.994400024414066,-51.1713981628418,1052.0,1091.0,547.0,2165.0,4.6690000000000005,3.4277,26.711111111111105,1082004.0,19.105389571829512,0.024842956094220593,0.30773318576264974,0.528538240242097,0.1714692463101789,0.26115803507643465,-0.2087157529969932
291,3165537,SARZEDO,MG,não,563,31067,61.892,0,-20.0367,-44.1446,0.706,0.4663301331158427,4688299.0,-19.62444305419922,-43.97194290161133,881.0,1178.0,417.0,1926.0,4.988071428571429,3.8430000000000004,10.7,5657943.7,49.09126913217828,0.021741780491052277,0.39623120961248837,0.6140247237971389,0.10148102082445205,0.268009329881107,-0.2090065306476724
265,3156700,SABARA,MG,não,599,135965,303.564,0,-19.884,-43.8263,0.6990000000000001,0.4663301331158427,4688299.0,-19.62444305419922,-43.97194290161133,852.0,2772.0,1379.0,12263.0,4.988071428571429,3.8430000000000004,13.3,2132399.0,32.53627486696626,0.05226132213407946,0.39623120961248837,0.6140247237971389,0.09910052467040999,0.2479048578455029,-0.20908466845963772
393,4303905,CAMPO BOM,RS,não,1137,64923,61.406,0,-29.6747,-51.0606,0.755,1.3060317956583296,3673448.0,-29.994400024414066,-51.1713981628418,877.0,1989.0,1518.0,7052.0,4.6690000000000005,3.4277,17.0,2334484.0,37.021100813369934,0.042376702406483724,0.30773318576264974,0.528538240242097,0.17849641072965836,0.27151375070830536,-0.20948835499847843
449,2111201,SAO JOSE DE RIBAMAR,MA,não,2914,177651,386.282,0,-2.54704,-44.0597,0.642,0.5493801704632822,798355.0,-2.585360050201416,-44.23410034179688,899.0,3084.0,781.0,15279.0,4.099,3.399,45.2,1610892.0,19.852295541187413,0.05366539005026562,0.05701652993385917,0.24057429261027294,0.42614126420384874,0.2584019003552808,-0.20967260369215462
412,4319000,SAO MARCOS,RS,não,947,21364,256.254,0,-28.9677,-51.0696,0.775,1.3060317956583296,3673448.0,-29.994400024414066,-51.1713981628418,824.0,1881.0,620.0,1536.0,4.6690000000000005,3.4277,26.711111111111105,4276570.142857143,114.23071565104581,0.02564377779532113,0.30773318576264974,0.528538240242097,0.18642096439894865,0.29932902479148865,-0.210187501430329
294,3162922,SAO JOAQUIM DE BICAS,MG,não,548,30184,72.455,0,-20.048,-44.2749,0.664,0.4663301331158427,4688299.0,-19.62444305419922,-43.97194290161133,641.0,929.0,361.0,1714.0,4.988071428571429,3.8430000000000004,26.510810810810803,5657943.7,56.61919450601184,0.016818192664560576,0.39623120961248837,0.6140247237971389,0.10276045248200667,0.27012636434676535,-0.21028353841622033
404,4308201,FLORES DA CUNHA,RS,não,962,29609,272.662,0,-29.0261,-51.1875,0.7859999999999999,1.3060317956583296,3673448.0,-29.994400024414066,-51.1713981628418,1653.0,2664.0,1006.0,1918.0,4.6690000000000005,3.4277,26.711111111111105,1249485.0,107.34183721875353,0.04339448245474739,0.30773318576264974,0.528538240242097,0.18543321526502785,0.28546149154695716,-0.2113907832330802
293,3140704,MATEUS LEME,MG,não,566,30682,302.589,0,-19.9794,-44.4318,0.688,0.4663301331158427,4688299.0,-19.62444305419922,-43.97194290161133,628.0,1296.0,512.0,2544.0,4.988071428571429,3.8430000000000004,26.510810810810803,5657943.7,62.17395763654864,0.02093306237768964,0.39623120961248837,0.6140247237971389,0.10788371334907361,0.2781263643467653,-0.21198956882631798
391,4319901,SAPIRANGA,RS,não,1129,80317,137.519,0,-29.6349,-51.0064,0.722,1.3060317956583296,3673448.0,-29.994400024414066,-51.1713981628418,1003.0,2334.0,1765.0,9230.0,4.6690000000000005,3.4277,14.3,2535244.0,42.92360674669442,0.05083603477263772,0.30773318576264974,0.528538240242097,0.18004034408510963,0.25892434677763954,-0.21416967987473962
401,4314803,PORTAO,RS,não,1162,34708,159.942,0,-29.7015,-51.2429,0.725,1.3060317956583296,3673448.0,-29.994400024414066,-51.1713981628418,1685.0,1734.0,863.0,2649.0,4.6690000000000005,3.4277,26.711111111111105,1144743.0,33.19498281213911,0.03907546654774207,0.30773318576264974,0.528538240242097,0.18034431966102882,0.26452144677987627,-0.21427875568361032
403,4306403,DOIS IRMAOS,RS,não,1143,30765,65.156,0,-29.5836,-51.0898,0.763,1.3060317956583296,3673448.0,-29.994400024414066,-51.1713981628418,513.0,1131.0,918.0,2138.0,4.6690000000000005,3.4277,26.711111111111105,1495884.0,46.21515600079668,0.02156840284867033,0.30773318576264974,0.528538240242097,0.18355551353193078,0.27922207555875717,-0.2149707890367647
276,3133808,ITAUNA,MG,não,550,92700,495.875,0,-20.0818,-44.5801,0.7490000000000001,0.4663301331158427,4688299.0,-19.62444305419922,-43.97194290161133,1646.0,5101.0,1786.0,12237.0,4.988071428571429,3.8430000000000004,10.3,2510796.0,81.37072712217278,0.07674794931200482,0.39623120961248837,0.6140247237971389,0.11434542691885008,0.2637052613110684,-0.21512643541844106
281,3124104,ESMERALDAS,MG,não,587,69045,909.592,0,-19.764,-44.3065,0.649,0.4663301331158427,4688299.0,-19.62444305419922,-43.97194290161133,566.0,1362.0,441.0,3380.0,4.988071428571429,3.8430000000000004,7.4,5657943.7,38.32889699162084,0.021108643787774592,0.39623120961248837,0.6140247237971389,0.1000192188932225,0.24564541550801833,-0.21546706925251558
275,3147105,PARA DE MINAS,MG,não,572,92753,550.991,0,-19.8534,-44.6114,0.715,0.4663301331158427,4688299.0,-19.62444305419922,-43.97194290161133,2430.0,5496.0,1317.0,17897.0,4.988071428571429,3.8430000000000004,9.9,2356785.0,71.65896582249911,0.0924479536266816,0.39623120961248837,0.6140247237971389,0.11307561688843047,0.25107208176987544,-0.21592323758023751
565,3203205,LINHARES,ES,não,1089,169296,3501.604,0,-19.3946,-40.0643,0.721,0.9099590428677575,1449395.0,-20.258056640625,-40.2863883972168,3055.0,7019.0,1689.0,16907.0,4.530639655172413,3.6163407738095246,16.1,5294467.0,98.37725924189918,0.10923828845480217,0.11378915315362137,0.4976526521927649,0.19960041206088489,0.2764085011600504,-0.21705597260636866
395,4321204,TAQUARA,RS,não,1101,57542,457.13,0,-29.6505,-50.7753,0.754,1.3060317956583296,3673448.0,-29.994400024414066,-51.1713981628418,925.0,2153.0,1323.0,6281.0,4.6690000000000005,3.4277,7.8,1139626.0,54.02795213996648,0.041003138771272755,0.30773318576264974,0.528538240242097,0.18108314964838448,0.25488109218964433,-0.21810255894401753
394,4312401,MONTENEGRO,RS,não,1180,63874,420.017,0,-29.6824,-51.4679,0.7609999999999999,1.3060317956583296,3673448.0,-29.994400024414066,-51.1713981628418,1490.0,2560.0,1483.0,7809.0,4.6690000000000005,3.4277,8.7,2786556.0,44.91338040962828,0.05344063604695329,0.30773318576264974,0.528538240242097,0.1882808706625276,0.2676715949446373,-0.21895797940256106
399,4306767,ELDORADO DO SUL,RS,não,1141,38600,509.699,0,-30.0847,-51.6187,0.7170000000000001,1.3060317956583296,3673448.0,-29.994400024414066,-51.1713981628418,844.0,1206.0,670.0,3385.0,4.6690000000000005,3.4277,26.711111111111105,1197148.0,44.287415064140255,0.025674114546128387,0.30773318576264974,0.528538240242097,0.18238808548051177,0.2621583327729406,-0.2191598142057628
285,3110004,CAETE,MG,não,638,44379,541.094,0,-19.8826,-43.6704,0.69,0.4663301331158427,4688299.0,-19.62444305419922,-43.97194290161133,595.0,1521.0,528.0,4176.0,4.988071428571429,3.8430000000000004,5.3,5657943.7,42.60932891392937,0.024126163196820222,0.39623120961248837,0.6140247237971389,0.10930527896504309,0.2571714093918103,-0.22026640355365212
296,3136652,JUATUBA,MG,não,571,25890,96.789,0,-19.9448,-44.3451,0.67,0.4663301331158427,4688299.0,-19.62444305419922,-43.97194290161133,340.0,909.0,321.0,1589.0,4.988071428571429,3.8430000000000004,26.510810810810803,1019896.0,52.789277077714765,0.01253423192588567,0.39623120961248837,0.6140247237971389,0.10431908499427418,0.2452607653525085,-0.22118772468727899
490,2211001,TERESINA,PI,não,2686,850083,1670.798,1,-5.09194,-42.8034,0.731,0.8091874807776357,534725.0,-5.0599398613,-42.8235015869,11719.0,37614.0,11158.0,173416.0,4.449,3.689,218.0,17762266.0,0.0,0.6708155013726653,0.03402721029232268,0.4887496199221925,0.38430019409100713,0.5577711719847103,-0.22210349706880284
405,4322004,TRIUNFO,RS,não,1197,28297,823.416,0,-29.9291,-51.7075,0.7170000000000001,1.3060317956583296,3673448.0,-29.994400024414066,-51.1713981628418,649.0,1141.0,376.0,2137.0,4.6690000000000005,3.4277,26.711111111111105,5103874.0,52.25008643619323,0.01869215393994439,0.30773318576264974,0.528538240242097,0.19407369910102593,0.28478779691071504,-0.2239724094689835
411,4318408,SAO JERONIMO,RS,não,1195,23767,937.049,0,-29.9716,-51.7251,0.7340000000000001,1.3060317956583296,3673448.0,-29.994400024414066,-51.1713981628418,353.0,663.0,357.0,1659.0,4.6690000000000005,3.4277,26.711111111111105,4276570.142857143,53.493422242166595,0.011892783434149425,0.30773318576264974,0.528538240242097,0.19435365715976627,0.285662358124822,-0.22496617667865568
400,4310108,IGREJINHA,RS,não,1117,34914,136.816,0,-29.5693,-50.7919,0.7490000000000001,1.3060317956583296,3673448.0,-29.994400024414066,-51.1713981628418,554.0,1414.0,828.0,4062.0,4.6690000000000005,3.4277,6.3,1457191.0,59.724888968848866,0.025473215520170643,0.30773318576264974,0.528538240242097,0.18598376114177362,0.25352484878351583,-0.22580734411721695
396,4314050,PAROBE,RS,não,1111,56291,109.026,0,-29.6243,-50.8312,0.7,1.3060317956583296,3673448.0,-29.994400024414066,-51.1713981628418,671.0,1661.0,886.0,5909.0,4.6690000000000005,3.4277,7.8,1100549.0,52.579684893342524,0.03126723562634935,0.30773318576264974,0.528538240242097,0.1818598229166659,0.23665474112993046,-0.2267188405549373
284,3131901,ITABIRITO,MG,não,629,50829,543.007,0,-20.2501,-43.8038,0.737,0.4663301331158427,4688299.0,-19.62444305419922,-43.97194290161133,1025.0,2392.0,782.0,5742.0,4.988071428571429,3.8430000000000004,5.8,3743156.0,71.46419594253692,0.038041456133532034,0.39623120961248837,0.6140247237971389,0.12118167099636994,0.26225647297959537,-0.2282757293887474
290,3105400,BARAO DE COCAIS,MG,não,673,31978,340.675,0,-19.9389,-43.4755,0.679,0.4663301331158427,4688299.0,-19.62444305419922,-43.97194290161133,522.0,1174.0,345.0,3492.0,4.988071428571429,3.8430000000000004,26.510810810810803,5657943.7,62.59498468124199,0.019001929714574817,0.39623120961248837,0.6140247237971389,0.1234593937098737,0.27512636434676535,-0.22890491908658528
269,3131703,ITABIRA,MG,não,706,119290,1256.496,0,-19.6239,-43.2312,0.7290000000000001,0.4663301331158427,4688299.0,-19.62444305419922,-43.97194290161133,1850.0,5018.0,1616.0,12186.0,4.988071428571429,3.8430000000000004,12.4,5655772.0,77.69885722559813,0.07731635430602168,0.39623120961248837,0.6140247237971389,0.13509775612070477,0.27739634269852936,-0.23100162538558194
448,2105302,IMPERATRIZ,MA,não,2287,254461,1367.901,1,-5.51847,-47.4777,0.6970000000000001,0.5493801704632822,798355.0,-2.585360050201416,-44.23410034179688,4278.0,11312.0,2068.0,55924.0,4.366111111111111,3.6111111111111107,15.4,5805306.0,0.0,0.204739237313028,0.05701652993385917,0.3891464641225504,0.32693551865430237,0.2706539462781775,-0.23208973649245757
398,4305355,CHARQUEADAS,RS,não,1185,38911,216.513,0,-29.9625,-51.6289,0.726,1.3060317956583296,3673448.0,-29.994400024414066,-51.1713981628418,429.0,972.0,652.0,2949.0,4.6690000000000005,3.4277,5.5,1087105.0,44.29353603175998,0.01868941574398664,0.30773318576264974,0.528538240242097,0.1887168084169013,0.24289898789264722,-0.23327701267057627
292,3157203,SANTA BARBARA,MG,não,683,30694,684.21,0,-19.9604,-43.4101,0.6759999999999999,0.4663301331158427,4688299.0,-19.62444305419922,-43.97194290161133,441.0,1236.0,339.0,2333.0,4.988071428571429,3.8430000000000004,26.510810810810803,5657943.7,69.63516248854211,0.01659378053529815,0.39623120961248837,0.6140247237971389,0.12811047887829471,0.2741263643467653,-0.23426722663189775
158,3301009,CAMPOS DOS GOYTACAZES,RJ,não,709,490294,4031.91,0,-21.7622,-41.3181,0.715,1.4650367770622306,5882579.0,-22.809999465900002,-43.2505569458,6876.0,12118.0,5951.0,37532.0,5.199,3.639,222.0,58011293.0,230.47691292231946,0.2465901407296365,0.500375975615956,0.76869991549102,0.20526211401585434,0.7896552628644007,-0.2355377700524952
377,4323002,VIAMAO,RS,não,1133,253715,1494.263,0,-30.0819,-51.0194,0.72,1.3060317956583296,3673448.0,-29.994400024414066,-51.1713981628418,2403.0,7154.0,5088.0,19288.0,4.699,3.529,19.5,3090790.0,17.57845834719955,0.13412263181301548,0.30773318576264974,0.5764278612964722,0.16904705013197918,0.266776358860875,-0.23582481319079535
267,3118304,CONSELHEIRO LAFAIETE,MG,não,591,127380,369.544,0,-20.6634,-43.7846,0.736,0.4663301331158427,4688299.0,-19.62444305419922,-43.97194290161133,1562.0,4688.0,2066.0,16162.0,4.988071428571429,3.8430000000000004,13.5,1797875.0,116.67467645791764,0.08173766966810833,0.39623120961248837,0.6140247237971389,0.1363539529013527,0.25850435559022233,-0.23820682034982424
415,5201108,ANAPOLIS,GO,não,1012,375103,918.375,0,-16.3281,-48.953,0.737,0.7112709345383798,1483926.0,-16.631999969482422,-49.22069931030274,9917.0,21545.0,7540.0,53138.0,4.832363636363637,3.8539000000000003,53.2,12714454.0,44.136654001490996,0.3658008715675725,0.1168003589971972,0.6274598566331571,0.16377279904607978,0.3625401940515947,-0.2419534031764632
385,4316808,SANTA CRUZ DO SUL,RS,não,1272,127442,733.473,0,-29.721999999999998,-52.4343,0.782,1.3060317956583296,3673448.0,-29.994400024414066,-51.1713981628418,2306.0,5904.0,3851.0,15556.0,4.6690000000000005,3.4277,16.3,7984043.0,125.7052292246961,0.11097072521938903,0.30773318576264974,0.528538240242097,0.2383839312564496,0.3125249075641034,-0.24473286720380458
436,1501402,BELEM,PA,não,2859,1451439,1064.918,1,-1.4554,-48.4898,0.7509999999999999,0.7570115603655422,1538368.0,-1.3792500495900002,-48.476299285900005,8868.0,29099.0,18223.0,119945.0,4.599,3.599,126.7,28706165.0,0.0,0.5768282833808245,0.12154786322632338,0.47819622581880866,0.4091725972252174,0.5347613862258997,-0.245445915873889
416,5218805,RIO VERDE,GO,não,899,217175,8388.295,1,-17.7923,-50.9192,0.765,0.7112709345383798,1483926.0,-16.631999969482422,-49.22069931030274,4010.0,14612.0,3153.0,32096.0,4.832363636363637,3.8539000000000003,20.7,7377267.0,0.0,0.19238942796762468,0.1168003589971972,0.6274598566331571,0.1273812091150888,0.3078287483229631,-0.25072253579048553
264,3105608,BARBACENA,MG,não,527,136690,788.001,0,-21.2214,-43.7703,0.7509999999999999,0.4663301331158427,4688299.0,-19.62444305419922,-43.97194290161133,1908.0,4870.0,2760.0,12956.0,4.988071428571429,3.8430000000000004,14.5,2279405.0,178.04651703311978,0.08807896964809393,0.39623120961248837,0.6140247237971389,0.15516477422979313,0.2673129557591544,-0.2529834366221407
481,2412203,SAO JOSE DE MIPIBU,RN,não,2910,43991,293.877,0,-6.0773,-35.2417,0.599,0.3025112324705384,1145986.0,-5.768056,-35.376111,422.0,853.0,239.0,4595.0,4.33,3.48,46.56666666666666,6538490.4,37.29636833809036,0.016908410814441114,0.08733098646880195,0.28158944695399524,0.4335282414353514,0.27400450645285285,-0.2535802015383617
255,3131307,IPATINGA,MG,não,842,261223,165.509,0,-19.4703,-42.5476,0.752,0.4663301331158427,4688299.0,-19.62444305419922,-43.97194290161133,3348.0,9378.0,4148.0,36298.0,4.988071428571429,3.8430000000000004,22.9,9195774.0,150.4450398801081,0.17316060095594757,0.39623120961248837,0.6140247237971389,0.18785443311870972,0.3162716117597312,-0.2557753212146773
160,3303906,PETROPOLIS,RJ,não,460,298095,774.606,0,-22.52,-43.1926,0.763,1.4650367770622306,5882579.0,-22.809999465900002,-43.2505569458,3594.0,9328.0,7688.0,24360.0,5.071714285714286,3.6597500000000003,21.3,11366103.0,32.662072321221245,0.18858596063401944,0.500375975615956,0.7469655565003398,0.07917375768354924,0.33087878358928297,-0.2569874494901437
159,3305109,SAO JOAO DE MERITI,RJ,não,417,460336,34.838,0,-22.8058,-43.3729,0.693,1.4650367770622306,5882579.0,-22.809999465900002,-43.2505569458,3711.0,6734.0,6204.0,18584.0,5.071714285714286,3.6597500000000003,35.3,7246169.0,12.569205159636516,0.15641642986651727,0.500375975615956,0.7469655565003398,0.06382053912038839,0.29795214410121207,-0.257983984362933
156,3300456,BELFORD ROXO,RJ,não,412,507373,79.791,0,-22.764,-43.3992,0.662,1.4650367770622306,5882579.0,-22.809999465900002,-43.2505569458,2086.0,4878.0,4496.0,18962.0,5.071714285714286,3.6597500000000003,64.7,6234366.0,16.090691836598396,0.11363529329099928,0.500375975615956,0.7469655565003398,0.06470900853153665,0.31172742461842473,-0.26046827607938455
165,3300704,CABO FRIO,RJ,não,593,216141,400.693,1,-22.8894,-42.0286,0.743,1.4650367770622306,5882579.0,-22.809999465900002,-43.2505569458,3114.0,6742.0,4705.0,17440.0,5.071714285714286,3.6597500000000003,14.2,17268253.0,0.0,0.13486020993894068,0.500375975615956,0.7469655565003398,0.08338724750197685,0.3511624360788285,-0.26216052354149216
479,2407104,MACAIBA,RN,não,2943,80386,512.487,0,-5.85229,-35.3552,0.613,0.3025112324705384,1145986.0,-5.768056,-35.376111,904.0,1314.0,409.0,9117.0,4.379,3.479,46.56666666666666,1356254.0,9.59864919704762,0.03300889197133882,0.08733098646880195,0.292770632681243,0.425630517423126,0.24865339537742315,-0.26332147995624977
511,5103403,CUIABA,MT,não,1527,589902,3538.167,1,-15.600999999999999,-56.0974,0.8,0.786048031527005,1421612.0,-15.6528997421,-56.1166992188,10718.0,40675.0,14466.0,92897.0,4.83,4.066666666666666,244.0,20525597.0,0.0,0.5852556244142149,0.11136639296851039,0.7265895335212308,0.21766947020343616,0.6232811604342025,-0.2716172949652873
272,3169901,UBA,MG,não,587,113331,407.699,0,-21.1204,-42.9359,0.727,0.4663301331158427,4688299.0,-19.62444305419922,-43.97194290161133,2079.0,3709.0,1274.0,21201.0,4.988071428571429,3.8430000000000004,10.9,2504300.0,197.8044331282354,0.08382600481169855,0.39623120961248837,0.6140247237971389,0.1728092188359345,0.2569459211022455,-0.27489428808365945
161,3306305,VOLTA REDONDA,RJ,não,340,264280,182.317,0,-22.5202,-44.0996,0.763,1.4650367770622306,5882579.0,-22.809999465900002,-43.2505569458,2310.0,7485.0,5431.0,16189.0,5.071714285714286,3.6597500000000003,27.1,10536093.0,92.97338832973023,0.13303326387502498,0.500375975615956,0.7469655565003398,0.08944933740299425,0.33198333732747637,-0.27520933991507024
566,3204906,SAO MATEUS,ES,não,1144,128272,2343.251,0,-18.7214,-39.8579,0.7190000000000001,0.9099590428677575,1449395.0,-20.258056640625,-40.2863883972168,1363.0,4491.0,996.0,12786.0,4.530639655172413,3.6163407738095246,10.0,1992503.0,175.95156216054482,0.06442765286532222,0.11378915315362137,0.4976526521927649,0.24291534515333013,0.2503972713758766,-0.2761964314616967
260,3151800,POCOS DE CALDAS,MG,não,273,166096,544.42,0,-21.78,-46.5692,0.768,0.4663301331158427,4688299.0,-19.62444305419922,-43.97194290161133,2900.0,8505.0,4243.0,16042.0,4.988071428571429,3.8430000000000004,24.6,6492840.0,360.7594609410685,0.13496605403046255,0.39623120961248837,0.6140247237971389,0.20204324529635379,0.30768129583372406,-0.2786999260052467
428,5206206,CRISTALINA,GO,não,909,55363,6160.722,0,-16.7676,-47.6131,0.716,0.7112709345383798,1483926.0,-16.631999969482422,-49.22069931030274,1920.0,3583.0,848.0,4114.0,4.56,3.78,6.9,1822694.0,172.11167524812845,0.0529869984456327,0.1168003589971972,0.5333089059042846,0.20737647923089988,0.2452536226706874,-0.2793785135840194
375,4316907,SANTA MARIA,RS,não,1266,278455,1779.556,0,-29.6868,-53.8149,0.795,1.3060317956583296,3673448.0,-29.994400024414066,-51.1713981628418,3930.0,12897.0,6948.0,25912.0,4.6690000000000005,3.4277,44.1,6475629.0,257.72757710524735,0.20615303557741385,0.30773318576264974,0.528538240242097,0.2977807457706896,0.3364592780419075,-0.28147530549710936
172,3302700,MARICA,RJ,não,490,153238,362.477,0,-22.9354,-42.8246,0.7609999999999999,1.4650367770622306,5882579.0,-22.809999465900002,-43.2505569458,1277.0,3741.0,2409.0,10626.0,5.071714285714286,3.6597500000000003,32.41785714285714,9752910.0,45.86397494626292,0.06852722175788845,0.500375975615956,0.7469655565003398,0.0895126836859101,0.33220098584921337,-0.2848724155329486
421,5208004,FORMOSA,GO,não,1085,115800,5806.891,0,-15.54,-47.336999999999996,0.726,0.7112709345383798,1483926.0,-16.631999969482422,-49.22069931030274,3471.0,6846.0,1621.0,12559.0,4.599,3.684,28.8,1719887.0,234.98206093911037,0.10660330757597762,0.1168003589971972,0.5038658562874578,0.26137635489772426,0.2703156119572286,-0.2871211970141759
170,3302858,MESQUITA,RJ,não,411,171244,34.767,0,-22.8028,-43.4601,0.7040000000000001,1.4650367770622306,5882579.0,-22.809999465900002,-43.2505569458,845.0,2043.0,1818.0,7129.0,5.071714285714286,3.6597500000000003,32.41785714285714,2016308.0,21.528167040035967,0.04489811247599241,0.500375975615956,0.7469655565003398,0.06704708403147545,0.2683872063552755,-0.2882860050936765
279,3168705,TIMOTEO,MG,não,845,88941,145.159,0,-19.5811,-42.6471,0.737,0.4663301331158427,4688299.0,-19.62444305419922,-43.97194290161133,934.0,2530.0,1110.0,11183.0,4.988071428571429,3.8430000000000004,10.3,2758422.0,139.0678432278427,0.048241097384671625,0.39623120961248837,0.6140247237971389,0.1830928111517026,0.2611396193097047,-0.2890478221408708
271,3147907,PASSOS,MG,não,390,114454,1339.199,0,-20.7193,-46.608999999999995,0.741,0.4663301331158427,4688299.0,-19.62444305419922,-43.97194290161133,2258.0,5820.0,1662.0,20426.0,4.988071428571429,3.8430000000000004,12.4,2104434.0,301.12238644837515,0.09850894078239292,0.39623120961248837,0.6140247237971389,0.19164409873914753,0.26082544115280654,-0.29016889557357195
171,3303203,NILOPOLIS,RJ,não,414,158287,19.157,0,-22.8057,-43.4233,0.731,1.4650367770622306,5882579.0,-22.809999465900002,-43.2505569458,664.0,2130.0,2068.0,8184.0,5.071714285714286,3.6597500000000003,11.5,2367094.0,17.741413542934204,0.04675605434732631,0.500375975615956,0.7469655565003398,0.06574999568645419,0.2580961181229472,-0.2903121063492701
181,3301850,GUAPIMIRIM,RJ,não,467,57686,360.813,0,-22.5347,-42.9895,0.6920000000000001,1.4650367770622306,5882579.0,-22.809999465900002,-43.2505569458,470.0,1027.0,574.0,3513.0,5.071714285714286,3.6597500000000003,32.41785714285714,10752222.142857144,40.610186720394694,0.0196139439085502,0.500375975615956,0.7469655565003398,0.0838079423091464,0.3149894384561349,-0.29252870742116305
253,3170107,UBERABA,MG,não,485,328343,4512.135,0,-19.7472,-47.9381,0.772,0.4663301331158427,4688299.0,-19.62444305419922,-43.97194290161133,5293.0,15993.0,6944.0,46788.0,4.988071428571429,3.8430000000000004,53.4,11605821.0,416.07645656208126,0.26805162541336125,0.39623120961248837,0.6140247237971389,0.25777125980563326,0.36798904753453887,-0.29335739171180614
